Taxon A	Taxon B	FlashWeave	FlashWeaveHE	SpiecEasi	FastSpar	PropR	Spearman	Pearson	Jaccard	Num supporting methods	Prevalence A (%)	Prevalence B (%)	Mean Abundance A	Mean Abundance B	Max Abundance A	Max Abundance B	Abundance B at Max A	Abundance A at Max B	Sample at Max A	Sample at Max B	Inter phylum	Taxonomy A	Taxonomy B	Community A	Community B	Inter community
otu_176	otu_863	0.8358383178710938							0.7692307692307692	2	50.0	65.0	0.029859513799999998	0.014447456749999999	0.13163629	0.108845286	0.016503189	0.04893032	Sample7	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__Minisyncoccales;f__GBS-2;g__;s__	11	11	False
otu_295	otu_312	0.7934562563896179					0.7982032104652516			2	25.0	50.0	0.0161374624	0.05045931655	0.2223951	0.32159168	0.12520956	0.054344933	Sample12	Sample18	True	d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01;s__	d__Bacteria;p__Atribacterota;c__JS1;o__SB-45;f__34-128;g__CG2-30-33-13;s__CG2-30-33-13 sp041490145	11	11	False
otu_292	otu_608	0.7897696495056152						0.998000102712462		2	20.0	10.0	0.012048385200000001	0.01404629895	0.21986711	0.27131152	0.27131152	0.21986711	Sample8	Sample8	True	d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__9FT-COMBO-48-23;s__	7	7	False
otu_121	otu_73	0.7113537788391113							0.736842105263158	2	70.0	95.0	0.03150871255	0.0537196586	0.15923457	0.1848151	0.042283088	0.057289016	Sample12	Sample18	True	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__RBG-16-68-12;f__JAFNFQ01;g__JAFNFQ01;s__JAFNFQ01 sp017885655	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__MVRE01;s__	11	11	False
otu_676	otu_745	0.7057921290397644							0.8947368421052632	2	95.0	85.0	0.08229638445	0.04155357385	0.46387416	0.14885534	0.003395626	0.03703112	Sample8	Sample14	False	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__JACAEX01;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__	2	2	False
otu_181	otu_588	0.6994917988777161						0.980705411610296		2	20.0	25.0	0.01420209815	0.008458429	0.25782388	0.116263285	0.116263285	0.25782388	Sample8	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DATKKK01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__	7	7	False
otu_603	otu_645			0.822666221997053				0.997834887181836		2	10.0	20.0	0.01226488875	0.01316671125	0.23639907	0.2358444	0.2358444	0.23639907	Sample13	Sample13	False	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__RBG-13-51-36 sp041489785	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__JACWAE01;s__	9	9	False
otu_589	otu_898			0.810850929172056				0.9860219110905628		2	35.0	45.0	0.0562080443	0.08261171655000002	0.58528656	0.83826685	0.83826685	0.58528656	Sample9	Sample9	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__Fen-1359;s__	12	12	False
otu_135	otu_188			0.809375854163804				0.9476165433213504		2	40.0	35.0	0.018313068449999997	0.0188572377	0.22434115	0.19021496	0.19021496	0.22434115	Sample3	Sample3	False	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathyarchaeaceae;g__;s__	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DATKKK01;s__DATKKK01 sp041479765	15	15	False
otu_681	otu_765			0.804468571310983				0.9744236300501576		2	15.0	40.0	0.01018127335	0.013583335049999997	0.12257841	0.14329845	0.14329845	0.12257841	Sample13	Sample13	False	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__JBFMAE01;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195	9	9	False
otu_741	otu_789			0.799953753805875				0.980403738549694		2	30.0	30.0	0.026985855150000005	0.0229416567	0.41005483	0.32951373	0.32951373	0.41005483	Sample9	Sample9	True	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA4810;s__	d__Bacteria;p__JABMQX01;c__JABMQX01;o__JABMQX01;f__JABMQX01;g__;s__	0	0	False
otu_523	otu_884			0.789753577139114				0.8990517115779253		2	25.0	80.0	0.01349785285	0.019826564100000006	0.22975834	0.14977716	0.14977716	0.22975834	Sample5	Sample5	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA2200;f__UBA2200;g__;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__;s__	14	14	False
otu_19	otu_55			0.785212949034396				0.99936314213451		2	25.0	15.0	0.0576007538	0.030757329849999994	1.096054	0.5933118	0.5933118	1.096054	Sample13	Sample13	False	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	9	9	False
otu_628	otu_714			0.760039037453296				0.917913845330381		2	60.0	25.0	0.024632334750000002	0.0172082232	0.12394957	0.12319687	0.120688535	0.120045245	Sample18	Sample15	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SM23-28-2;f__SM23-28-2;g__JAUYDU01;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	11	11	False
otu_447	otu_454			0.754098991040984				0.9487261375091518		2	45.0	10.0	0.0325641172	0.0160052235	0.25190023	0.20071517	0.20071517	0.25190023	Sample11	Sample11	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__E44-bin32;g__DATEAV01;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__E44-bin32;g__DYJB01;s__DYJB01 sp026390045	9	9	False
otu_224	otu_311			0.726348070571174				0.9517294131438712		2	55.00000000000001	65.0	0.07685495035	0.02816972145	0.7267075	0.27797997	0.27797997	0.7267075	Sample8	Sample8	True	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria;p__Atribacterota;c__JS1;o__SB-45;f__34-128;g__CG2-30-33-13;s__	0	16	True
otu_701	otu_84			0.719805612449188				0.8978111250968044		2	10.0	35.0	0.02200234315	0.01687226385	0.41066757	0.16966324	0.16966324	0.41066757	Sample20	Sample20	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Methanofastidiosales;f__;g__;s__	5	5	False
otu_100	otu_45			0.702274298054895				0.991720169370762		2	35.0	40.0	0.04703402135	0.0203185071	0.84428775	0.2912438	0.2912438	0.84428775	Sample1	Sample1	True	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JAGVZT01;g__;s__	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	12	12	False
otu_148	otu_659			0.697261565602521				0.9876855453518528		2	70.0	50.0	0.06727478765	0.05688856645	1.0802919	0.7092792	0.7092792	1.0802919	Sample3	Sample3	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__20-14-0-80-47-9 sp022865455	d__Bacteria;p__Desulfobacterota;c__B13-G15;o__B13-G15;f__RBG-16-54-18;g__RBG-16-54-11;s__	15	15	False
otu_353	otu_592			0.653854524665679				0.9885238437588956		2	15.0	15.0	0.0071288262000000005	0.0070942537	0.12464375	0.12446317	0.12446317	0.12464375	Sample13	Sample13	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__	9	9	False
otu_175	otu_701			0.650135954919194				0.9582914714391269		2	20.0	10.0	0.01066328315	0.02200234315	0.15455885	0.41066757	0.41066757	0.15455885	Sample20	Sample20	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	5	5	False
otu_519	otu_566			0.644970681139549				0.9519795145562954		2	10.0	35.0	0.0099794634	0.014394275049999999	0.18395597	0.15918343	0.15918343	0.18395597	Sample5	Sample5	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAAYZQ01;f__JAAYZQ01;g__;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__DSTF01;f__JALHUB01;g__DAOUEO01;s__	14	14	False
otu_215	otu_430			0.643739372112909				0.9392836577096718		2	55.00000000000001	50.0	0.03830195769999999	0.10177318205000001	0.31625745	1.0057175	1.0057175	0.31625745	Sample3	Sample3	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__RBG-16-48-13;f__GCA-020355125;g__JBGOZA01;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JAFGXF01;s__	16	12	True
otu_208	otu_510			0.641509240601652				0.9052012144951797		2	65.0	10.0	0.015471352949999998	0.0064239955	0.101531535	0.10382266	0.10382266	0.101531535	Sample15	Sample15	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JBGQMW01;s__JBGQMW01 sp041500785	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	14	14	False
otu_44	otu_841			0.616013997532633				0.9586147043826851		2	50.0	45.0	0.04147472435	0.01990795525	0.5099963	0.19158857	0.19158857	0.5099963	Sample2	Sample2	True	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae;g__;s__	15	15	False
otu_148	otu_265			0.614767592883515				0.99533971149986		2	70.0	30.0	0.06727478765	0.056724343350000005	1.0802919	1.0269709	1.0269709	1.0802919	Sample3	Sample3	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__20-14-0-80-47-9 sp022865455	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__DASWZN01;s__	15	15	False
otu_460	otu_53			0.609340260828065				0.7101834347816627		2	30.0	20.0	0.036482243799999994	0.05009756654999999	0.3464911	0.955861	0.955861	0.3464911	Sample8	Sample8	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__RBG-16-64-43;g__FEN-1073;s__	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	9	7	True
otu_541	otu_545			0.60373177598062				0.9455681976822834		2	35.0	45.0	0.013555429999999999	0.044758086950000005	0.15456814	0.67488486	0.67488486	0.15456814	Sample1	Sample1	False	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__DAOUZD01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__JBFYTX01;s__	12	12	False
otu_479	otu_741			0.598523934335614				0.9828895289557462		2	55.00000000000001	30.0	0.063988194	0.026985855150000005	0.790624	0.41005483	0.41005483	0.790624	Sample9	Sample9	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA4810;s__	0	0	False
otu_292	otu_397			0.588779334130522				0.9988304072602912		2	20.0	15.0	0.012048385200000001	0.011888997600000001	0.21986711	0.2237223	0.2237223	0.21986711	Sample8	Sample8	True	d__Bacteria;p__Actinomycetota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__JAHILC01;s__	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__;s__	7	7	False
otu_682	otu_900			0.581844797579336				0.9721022726951476		2	45.0	20.0	0.0189364094	0.0180411864	0.22622928	0.2963624	0.2963624	0.22622928	Sample3	Sample3	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__JBFMAE01;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__Fen-1362;s__	0	0	False
otu_100	otu_545			0.581189148751803				0.9923853707982956		2	35.0	45.0	0.04703402135	0.044758086950000005	0.84428775	0.67488486	0.67488486	0.84428775	Sample1	Sample1	True	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JAGVZT01;g__;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__JBFYTX01;s__	12	12	False
otu_519	otu_523			0.57556566190443				0.9987105861226204		2	10.0	25.0	0.0099794634	0.01349785285	0.18395597	0.22975834	0.22975834	0.18395597	Sample5	Sample5	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAAYZQ01;f__JAAYZQ01;g__;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA2200;f__UBA2200;g__;s__	14	14	False
otu_237	otu_539			0.571674018569411				0.9667112543795467		2	40.0	25.0	0.03611537925	0.015005560299999998	0.39926755	0.14361157	0.14361157	0.39926755	Sample9	Sample9	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__JAFGLR01;g__JAFGLR01;s__	12	12	False
otu_691	otu_899			0.563991093585964				0.988120049976214		2	10.0	35.0	0.00991606485	0.010468321650000001	0.16735107	0.14738482	0.14738482	0.16735107	Sample5	Sample5	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__Fen-1362;s__	14	14	False
otu_661	otu_816			0.560799354618337				0.9814106589664006		2	10.0	55.00000000000001	0.0069907515000000005	0.0113573844	0.13219327	0.12383061	0.12383061	0.13219327	Sample8	Sample8	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__;g__;s__	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA9159;g__DASPUA01;s__	14	14	False
otu_319	otu_53			0.543045684493504				0.9835124564812878		2	75.0	20.0	0.022717887350000004	0.05009756654999999	0.23687868	0.955861	0.955861	0.23687868	Sample8	Sample8	True	d__Bacteria;p__Bacillota;c__UBA4882;o__UBA8346;f__UBA8346;g__JAEZJQ01;s__	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	7	7	False
otu_383	otu_743			0.538981576948303				0.9697264718257732		2	10.0	65.0	0.00779828645	0.01596581125	0.1475111	0.15381142	0.15381142	0.1475111	Sample8	Sample8	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__	14	14	False
otu_447	otu_868			0.537502421643				0.861337536805661		2	45.0	50.0	0.0325641172	0.0231226683	0.25190023	0.11947547	0.10586736	0.20537558	Sample11	Sample4	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__E44-bin32;g__DATEAV01;s__	d__Bacteria;p__Patescibacteriota;c__Minisyncoccia;o__RBG-13-40-8-A;f__RBG-13-40-8-A;g__JAKJED01;s__	9	1	True
otu_611	otu_645			0.529845362515196				0.963580689671262		2	60.0	20.0	0.024475686	0.01316671125	0.26784065	0.2358444	0.2358444	0.26784065	Sample13	Sample13	False	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__9FT-COMBO-48-23;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__JACWAE01;s__	9	9	False
otu_157	otu_418			0.525961177627611				0.9084602453045972		2	10.0	30.0	0.0135633175	0.01095287705	0.14507858	0.10593391	0.058760196	0.12618777	Sample19	Sample20	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__	5	5	False
otu_149	otu_285			0.517053241250306				0.9734254726922628		2	20.0	40.0	0.0102000806	0.00979038965	0.14426377	0.11115338	0.11115338	0.14426377	Sample8	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__20-14-0-80-47-9;s__20-14-0-80-47-9 sp022865455	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Fen-181;g__Fen-181;s__	14	14	False
otu_625	otu_728			0.510976352188349				0.9495162279839248		2	15.0	80.0	0.025158924650000004	0.027513010299999995	0.36623862	0.20433414	0.20433414	0.36623862	Sample8	Sample8	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__RBG-13-53-26;f__RBG-13-53-26;g__JAPLHP01;s__	d__Bacteria;p__Desulfobacterota;c__DSM-4660;o__Desulfatiglandales;f__HGW-15;g__;s__	7	7	False
otu_142	otu_625			0.506860289645123				0.7402823910270553		2	60.0	15.0	0.024788460249999998	0.025158924650000004	0.19966082	0.36623862	0.1237017	0.13220069	Sample3	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__RBG-13-53-26;f__RBG-13-53-26;g__JAPLHP01;s__	7	7	False
otu_531	otu_741			0.493461914783135				0.9233647294126902		2	35.0	30.0	0.027076839749999998	0.026985855150000005	0.24187228	0.41005483	0.41005483	0.24187228	Sample9	Sample9	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Fen-1064;g__JAURWL01;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA4810;s__	0	0	False
otu_127	otu_549			0.491505887791518				0.7996989634645296		2	60.0	20.0	0.023838538149999998	0.011016923549999998	0.16864172	0.116692096	0.05586764	0.11468972	Sample3	Sample2	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__JdFR-56;s__	15	15	False
otu_387	otu_95			0.49081589702106				0.9596111281801571		2	30.0	20.0	0.012043944849999998	0.0089321837	0.1269913	0.120423496	0.120423496	0.1269913	Sample13	Sample13	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp041479075	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__MWBV01;s__	9	9	False
otu_100	otu_874			0.48497818528572				0.9251693470021604		2	35.0	70.0	0.04703402135	0.031945255799999996	0.84428775	0.2565288	0.2565288	0.84428775	Sample1	Sample1	True	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JAGVZT01;g__;s__	d__Bacteria;p__Patescibacteriota;c__Patescibacteriia;o__2-12-FULL-60-25;f__2-12-FULL-60-25;g__;s__	12	12	False
otu_438	otu_63			0.484747328267593				0.9834053250523784		2	20.0	20.0	0.008964296	0.010712398100000001	0.14688134	0.17045845	0.17045845	0.14688134	Sample3	Sample3	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JBGQAS01;s__JBGQAS01 sp041494435	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__	3	3	False
otu_181	otu_397			0.48417122240669				0.998329534133496		2	20.0	15.0	0.01420209815	0.011888997600000001	0.25782388	0.2237223	0.2237223	0.25782388	Sample8	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DATKKK01;s__	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__;s__	7	7	False
otu_430	otu_500			0.481419814433379				0.9744566293580156		2	50.0	35.0	0.10177318205000001	0.03930194355	1.0057175	0.4899558	0.4899558	1.0057175	Sample3	Sample3	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JAFGXF01;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	12	0	True
otu_640	otu_899			0.480792830638678				0.7847916988735658		2	55.00000000000001	35.0	0.01837149355	0.010468321650000001	0.10634203	0.14738482	0.14738482	0.10634203	Sample5	Sample5	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SZUA-161;f__SZUA-161;g__JACWAE01;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__Fen-1362;s__	14	14	False
otu_16	otu_164			0.463152982170172				0.9658384086318892		2	40.0	35.0	0.008864108550000001	0.007943775900000002	0.11338386	0.10472861	0.10472861	0.11338386	Sample3	Sample3	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	3	3	False
otu_183	otu_435			0.456843343148791				0.7494596354741385		2	60.0	45.0	0.0358723503	0.025891314199999998	0.12039552	0.16681343	0.12772451	0.1129446	Sample8	Sample12	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DATKKK01;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JBGQAS01;s__JBGQAS01 sp041494435	11	11	False
otu_261	otu_466			0.441693423917056				0.8926677738418733		2	55.00000000000001	55.00000000000001	0.024906982449999997	0.01921879815	0.18398587	0.1257568	0.1257568	0.18398587	Sample9	Sample9	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA2199;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	6	6	False
otu_198	otu_701			0.440333432407154				0.9837583787915924		2	25.0	10.0	0.0227032762	0.02200234315	0.3308416	0.41066757	0.41066757	0.3308416	Sample20	Sample20	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JBGQMW01;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	5	5	False
otu_797	otu_894			0.435856343629989				0.9373680008423058		2	50.0	60.0	0.13278358715	0.05566753190000001	1.6454073	0.46747765	0.46747765	1.6454073	Sample1	Sample1	True	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__;f__;g__;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__CAIYOL01;s__	12	12	False
otu_429	otu_746			0.434148981701814				0.9905167185936248		2	45.0	50.0	0.0173723788	0.01413227815	0.22418487	0.15739901	0.15739901	0.22418487	Sample8	Sample8	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__	16	16	False
otu_388	otu_687			0.432582757259972				0.9066444766981996		2	40.0	65.0	0.0447083759	0.05352252889999999	0.31675464	0.30500108	0.30500108	0.31675464	Sample6	Sample6	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp041480535	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__JBFMAE01;s__	2	2	False
otu_622	otu_900			0.432408910186331				0.9945072822245395		2	35.0	20.0	0.01766000415	0.0180411864	0.2776125	0.2963624	0.2963624	0.2776125	Sample3	Sample3	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__9FT-COMBO-48-23;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__Fen-1362;s__	0	0	False
otu_322	otu_608			0.431491822980524				0.998056924711762		2	10.0	10.0	0.01271261025	0.01404629895	0.24229334	0.27131152	0.27131152	0.24229334	Sample8	Sample8	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAGONC01;g__JAPLDP01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__9FT-COMBO-48-23;s__	7	7	False
otu_113	otu_526			0.429187454719503				0.9762496002114402		2	45.0	60.0	0.14200641149999998	0.026042838399999997	1.8723258	0.22558436	0.22558436	1.8723258	Sample13	Sample13	True	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__SM1-50;s__SM1-50 sp017885605	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__;g__;s__	9	9	False
otu_668	otu_97			0.427799397664225				0.9980115929767428		2	35.0	30.0	0.045290163700000004	0.02249783375	0.7749909	0.36580536	0.36580536	0.7749909	Sample13	Sample13	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__VGLX01;g__JAWABC01;s__	9	9	False
